study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJNA241153	SRP048547	SAMN02688511	SRS713880	SRX718040	SRR1593794	SRA188362	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	Solexa-125710	391	PAIRED	AMPLICON	METAGENOMIC	PCR	3803	1331050	BI	2015-06-05	2015-06-19	Illumina MiSeq paired end sequencing; Illumina amplicon sequencing of metagenomic paired-end library &apos;Solexa-125710&apos; containing sample &apos;7858&apos;	OSCCAR	PRJNA241153	2950570.WR32951.Solexa-125710.A2246121030.P	A2246121030.1.Illumina_P7-Yoyahewe.screened.bam	311285;357601	d80dc04cdb9b608c771c11586304e00d;161d8535e697a9e088728dc69ee821e5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/004/SRR1593794/SRR1593794_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/004/SRR1593794/SRR1593794_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR159/004/SRR1593794/SRR1593794_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR159/004/SRR1593794/SRR1593794_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/004/SRR1593794/SRR1593794_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/004/SRR1593794/SRR1593794_2.fastq.gz							882713	f59ce6e328b66b2c32a5933a3b35249d	ftp.sra.ebi.ac.uk/vol1/srr/SRR159/004/SRR1593794	fasp.sra.ebi.ac.uk:/vol1/srr/SRR159/004/SRR1593794	ftp.sra.ebi.ac.uk/vol1/srr/SRR159/004/SRR1593794				7858			0	2015-06-05
PRJNA241153	SRP048547	SAMN02688558	SRS715630	SRX719472	SRR1596235	SRA188362	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	Solexa-125847	391	PAIRED	AMPLICON	METAGENOMIC	PCR	55707	19497450	BI	2015-06-05	2015-06-19	Illumina MiSeq paired end sequencing; Illumina amplicon sequencing of metagenomic paired-end library &apos;Solexa-125847&apos; containing sample &apos;100090&apos;	OSCCAR	PRJNA241153	2950570.WR32952.Solexa-125847.A2246121030.P	A2246121030.1.Illumina_P7-Wedeboji.screened.bam	4611940;5217712	9c9351a170dac74e7b40b3a5c2867d5c;c64c3ca59cfe2ca7ff9eb8abdeed9ef7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/005/SRR1596235/SRR1596235_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/005/SRR1596235/SRR1596235_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR159/005/SRR1596235/SRR1596235_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR159/005/SRR1596235/SRR1596235_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/005/SRR1596235/SRR1596235_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/005/SRR1596235/SRR1596235_2.fastq.gz							12037357	3308fb31795f5fe547a3ab9b7b5414ea	ftp.sra.ebi.ac.uk/vol1/srr/SRR159/005/SRR1596235	fasp.sra.ebi.ac.uk:/vol1/srr/SRR159/005/SRR1596235	ftp.sra.ebi.ac.uk/vol1/srr/SRR159/005/SRR1596235				100090			0	2015-06-05
PRJNA241153	SRP048547	SAMN02688515	SRS715631	SRX719473	SRR1596236	SRA188362	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	Solexa-125718	391	PAIRED	AMPLICON	METAGENOMIC	PCR	28204	9871400	BI	2015-06-05	2015-06-19	Illumina MiSeq paired end sequencing; Illumina amplicon sequencing of metagenomic paired-end library &apos;Solexa-125718&apos; containing sample &apos;7911&apos;	OSCCAR	PRJNA241153	2950570.WR32951.Solexa-125718.A2246121030.P	A2246121030.1.Illumina_P7-Birarane.screened.bam	2146835;2667254	a884ffbea279ba0c3bc1e247fb52b6b3;ac4a97a9aec2fa5e97f5a6fe67842b75	ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/006/SRR1596236/SRR1596236_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/006/SRR1596236/SRR1596236_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR159/006/SRR1596236/SRR1596236_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR159/006/SRR1596236/SRR1596236_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/006/SRR1596236/SRR1596236_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/006/SRR1596236/SRR1596236_2.fastq.gz							6018536	5ce8ca74973def5e6d435fe1ba24a6ed	ftp.sra.ebi.ac.uk/vol1/srr/SRR159/006/SRR1596236	fasp.sra.ebi.ac.uk:/vol1/srr/SRR159/006/SRR1596236	ftp.sra.ebi.ac.uk/vol1/srr/SRR159/006/SRR1596236				7911			0	2015-06-05
PRJNA241153	SRP048547	SAMN02688528	SRS715632	SRX719474	SRR1596237	SRA188362	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	Solexa-125818	391	PAIRED	AMPLICON	METAGENOMIC	PCR	59256	20739600	BI	2015-06-05	2015-06-19	Illumina MiSeq paired end sequencing; Illumina amplicon sequencing of metagenomic paired-end library &apos;Solexa-125818&apos; containing sample &apos;100015&apos;	OSCCAR	PRJNA241153	2950570.WR32952.Solexa-125818.A2246121030.P	A2246121030.1.Illumina_P7-Tapacixo.screened.bam	4936396;5782329	62d7cbf6ed84654e95fa6ee87af5ee11;c39bb48741e29ca704b65a87665fe529	ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/007/SRR1596237/SRR1596237_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/007/SRR1596237/SRR1596237_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR159/007/SRR1596237/SRR1596237_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR159/007/SRR1596237/SRR1596237_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/007/SRR1596237/SRR1596237_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/007/SRR1596237/SRR1596237_2.fastq.gz							12502166	b27dd6597b98048bbebcc4a2ee4318c4	ftp.sra.ebi.ac.uk/vol1/srr/SRR159/007/SRR1596237	fasp.sra.ebi.ac.uk:/vol1/srr/SRR159/007/SRR1596237	ftp.sra.ebi.ac.uk/vol1/srr/SRR159/007/SRR1596237				100015			0	2015-06-05
PRJNA241153	SRP048547	SAMN02688553	SRS715633	SRX719475	SRR1596238	SRA188362	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	Solexa-125842	391	PAIRED	AMPLICON	METAGENOMIC	PCR	70326	24614100	BI	2015-06-05	2015-06-19	Illumina MiSeq paired end sequencing; Illumina amplicon sequencing of metagenomic paired-end library &apos;Solexa-125842&apos; containing sample &apos;100085&apos;	OSCCAR	PRJNA241153	2950570.WR32952.Solexa-125842.A2246121030.P	A2246121030.1.Illumina_P7-Lokoroda.screened.bam	5534484;7024180	bfe79321a50324b288fa623f4e06485a;b652e20aefadc6646077f61d788ddd6a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/008/SRR1596238/SRR1596238_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/008/SRR1596238/SRR1596238_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR159/008/SRR1596238/SRR1596238_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR159/008/SRR1596238/SRR1596238_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/008/SRR1596238/SRR1596238_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/008/SRR1596238/SRR1596238_2.fastq.gz							15158034	f002c72b6e652d83c9a9bb9b97a6d911	ftp.sra.ebi.ac.uk/vol1/srr/SRR159/008/SRR1596238	fasp.sra.ebi.ac.uk:/vol1/srr/SRR159/008/SRR1596238	ftp.sra.ebi.ac.uk/vol1/srr/SRR159/008/SRR1596238				100085			0	2015-06-05
PRJNA241153	SRP048547	SAMN02688538	SRS715634	SRX719476	SRR1596239	SRA188362	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	Solexa-125828	391	PAIRED	AMPLICON	METAGENOMIC	PCR	44706	15647100	BI	2015-06-05	2019-10-12	Illumina MiSeq paired end sequencing; Illumina amplicon sequencing of metagenomic paired-end library &apos;Solexa-125828&apos; containing sample &apos;100060&apos;	OSCCAR	PRJNA241153	2950570.WR32952.Solexa-125828.A2246121030.P	A2246121030.1.Illumina_P7-Pinijofa.screened.bam	3688601;4239070	72f5eda17ce5f6a37c7235cac1b24c48;83fec32b0b2724209aefbbe2fd371310	ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/009/SRR1596239/SRR1596239_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/009/SRR1596239/SRR1596239_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR159/009/SRR1596239/SRR1596239_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR159/009/SRR1596239/SRR1596239_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/009/SRR1596239/SRR1596239_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/009/SRR1596239/SRR1596239_2.fastq.gz							9648283	641f4d35b414bca1e82d8e79cf84f222	ftp.sra.ebi.ac.uk/vol1/srr/SRR159/009/SRR1596239	fasp.sra.ebi.ac.uk:/vol1/srr/SRR159/009/SRR1596239	ftp.sra.ebi.ac.uk/vol1/srr/SRR159/009/SRR1596239				100060			0	2015-06-05
PRJNA241153	SRP048547	SAMN02688560	SRS715635	SRX719477	SRR1596240	SRA188362	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	Solexa-125849	391	PAIRED	AMPLICON	METAGENOMIC	PCR	54539	19088650	BI	2015-06-05	2015-06-19	Illumina MiSeq paired end sequencing; Illumina amplicon sequencing of metagenomic paired-end library &apos;Solexa-125849&apos; containing sample &apos;100092&apos;	OSCCAR	PRJNA241153	2950570.WR32952.Solexa-125849.A2246121030.P	A2246121030.1.Illumina_P7-Cokazeno.screened.bam	4501843;5155665	323bf12d6d42c366f19d380ae70198ae;3b733aaa20faf22017434cb87bca42cd	ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/000/SRR1596240/SRR1596240_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/000/SRR1596240/SRR1596240_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR159/000/SRR1596240/SRR1596240_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR159/000/SRR1596240/SRR1596240_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/000/SRR1596240/SRR1596240_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/000/SRR1596240/SRR1596240_2.fastq.gz							11657694	197bb521683c53326ae10be3efc45225	ftp.sra.ebi.ac.uk/vol1/srr/SRR159/000/SRR1596240	fasp.sra.ebi.ac.uk:/vol1/srr/SRR159/000/SRR1596240	ftp.sra.ebi.ac.uk/vol1/srr/SRR159/000/SRR1596240				100092			0	2015-06-05
PRJNA241153	SRP048547	SAMN02688517	SRS715636	SRX719478	SRR1596241	SRA188362	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	Solexa-125709	391	PAIRED	AMPLICON	METAGENOMIC	PCR	49332	17266200	BI	2015-06-05	2019-10-13	Illumina MiSeq paired end sequencing; Illumina amplicon sequencing of metagenomic paired-end library &apos;Solexa-125709&apos; containing sample &apos;7855&apos;	OSCCAR	PRJNA241153	2950570.WR32951.Solexa-125709.A2246121030.P	A2246121030.1.Illumina_P7-Fefeyito.screened.bam	4054765;4771183	ba3f099965598233ca8359404904914a;831e665bf2e173e26d6bf2ed174eeced	ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/001/SRR1596241/SRR1596241_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/001/SRR1596241/SRR1596241_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR159/001/SRR1596241/SRR1596241_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR159/001/SRR1596241/SRR1596241_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/001/SRR1596241/SRR1596241_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/001/SRR1596241/SRR1596241_2.fastq.gz							10546565	a8a763b05b9e4a82d6269d18b1b2b5d6	ftp.sra.ebi.ac.uk/vol1/srr/SRR159/001/SRR1596241	fasp.sra.ebi.ac.uk:/vol1/srr/SRR159/001/SRR1596241	ftp.sra.ebi.ac.uk/vol1/srr/SRR159/001/SRR1596241				7855			0	2015-06-05
PRJNA241153	SRP048547	SAMN02688514	SRS715637	SRX719479	SRR1596242	SRA188362	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	Solexa-125707	391	PAIRED	AMPLICON	METAGENOMIC	PCR	16645	5825750	BI	2015-06-05	2019-10-28	Illumina MiSeq paired end sequencing; Illumina amplicon sequencing of metagenomic paired-end library &apos;Solexa-125707&apos; containing sample &apos;7662&apos;	OSCCAR	PRJNA241153	2950570.WR32951.Solexa-125707.A2246121030.P	A2246121030.1.Illumina_P7-Fijacebe.screened.bam	1201697;1506128	deee0e26667bebff620bd95cf88a88d4;46bccc926747e489c8d3e86557814678	ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/002/SRR1596242/SRR1596242_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/002/SRR1596242/SRR1596242_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR159/002/SRR1596242/SRR1596242_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR159/002/SRR1596242/SRR1596242_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/002/SRR1596242/SRR1596242_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/002/SRR1596242/SRR1596242_2.fastq.gz							3529175	f9ffa056e5a1caf6bcc1232c8c245856	ftp.sra.ebi.ac.uk/vol1/srr/SRR159/002/SRR1596242	fasp.sra.ebi.ac.uk:/vol1/srr/SRR159/002/SRR1596242	ftp.sra.ebi.ac.uk/vol1/srr/SRR159/002/SRR1596242				7662			0	2015-06-05
PRJNA241153	SRP048547	SAMN02688525	SRS715638	SRX719480	SRR1596243	SRA188362	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	Solexa-125815	391	PAIRED	AMPLICON	METAGENOMIC	PCR	50240	17584000	BI	2015-06-05	2015-06-19	Illumina MiSeq paired end sequencing; Illumina amplicon sequencing of metagenomic paired-end library &apos;Solexa-125815&apos; containing sample &apos;100001&apos;	OSCCAR	PRJNA241153	2950570.WR32952.Solexa-125815.A2246121030.P	A2246121030.1.Illumina_P7-Tifatiji.screened.bam	3971425;4861538	9188e941d836e8998f5e5b2a375ed7d4;4199c05168cbf33ef861e6d022907ad1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/003/SRR1596243/SRR1596243_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/003/SRR1596243/SRR1596243_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR159/003/SRR1596243/SRR1596243_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR159/003/SRR1596243/SRR1596243_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/003/SRR1596243/SRR1596243_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/003/SRR1596243/SRR1596243_2.fastq.gz							10717929	f93effc2b8cc9b5908bf56358fdfc01d	ftp.sra.ebi.ac.uk/vol1/srr/SRR159/003/SRR1596243	fasp.sra.ebi.ac.uk:/vol1/srr/SRR159/003/SRR1596243	ftp.sra.ebi.ac.uk/vol1/srr/SRR159/003/SRR1596243				100001			0	2015-06-05
